task,task_display,feature_1,feature_2,spearman_rho,spearman_p_descriptive,abs_spearman_rho
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P25,IQR,-0.6160361377752683,0.002268519719823253,0.6160361377752683
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P25,Skewness,-0.8599661208356861,2.8985560719581313e-07,0.8599661208356861
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P25,Kurtosis,0.7933370976849238,1.0587514645181687e-05,0.7933370976849238
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P25,GrayEntropy,-0.17334839073969513,0.4404203132347078,0.17334839073969513
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P25,GLCM_contrast,-0.4387351778656127,0.04108923308923486,0.4387351778656127
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P25,GLCM_dissimilarity,-0.4150197628458499,0.05477726046626941,0.4150197628458499
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P25,GLCM_homogeneity,0.2806324110671937,0.2058513345867222,0.2806324110671937
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P25,GLCM_ASM,-0.07622811970638058,0.7359946162262682,0.07622811970638058
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P25,GLCM_energy,-0.06154714850367025,0.7855539651272332,0.06154714850367025
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P25,GLCM_correlation,-0.026538678712591763,0.9066765277008432,0.026538678712591763
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P25,GLCM_entropy,-0.24223602484472054,0.27741495432256286,0.24223602484472054
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P25,LowSignalRatio,-0.9638622247317901,5.904886823891478e-13,0.9638622247317901
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P25,HighSignalRatio,0.43083003952569177,0.04531612548785277,0.43083003952569177
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P25,LowObj_Count,-0.6521739130434784,0.0010049095006007707,0.6521739130434784
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P25,LowObj_Density_per_10kpx,-0.7831733483907399,1.6348574549611894e-05,0.7831733483907399
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P25,LowObj_MeanArea_px,-0.5742518351214004,0.005190942750154625,0.5742518351214004
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P25,LowObj_MedianArea_px,-0.6736307171089779,0.0005887354485823171,0.6736307171089779
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P25,LowObj_MeanCircularity,0.5256916996047432,0.011980930269026196,0.5256916996047432
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P25,LowObj_MeanSolidity,0.3608130999435348,0.09900594418562246,0.3608130999435348
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P25,LowObj_MeanEccentricity,0.11462450592885377,0.6115002138101083,0.11462450592885377
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P25,LowObj_MeanAspectRatio,-0.031055900621118016,0.8908767575077247,0.031055900621118016
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P25,LowObj_TotalAreaRatio_filtered,-0.9491812535290796,1.6798277318811163e-11,0.9491812535290796
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P75,P90,0.9624400270825954,8.635417585787893e-13,0.9624400270825954
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P75,IQR,0.18525840896895027,0.409145670470525,0.18525840896895027
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P75,Skewness,-0.5303586768958669,0.0111128510777919,0.5303586768958669
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P75,Kurtosis,0.04236091668497339,0.8515227877573717,0.04236091668497339
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P75,GrayEntropy,0.43885909685632435,0.04102551811628894,0.43885909685632435
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P75,GLCM_contrast,0.18073991118921978,0.4208644421880454,0.18073991118921978
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P75,GLCM_dissimilarity,0.1671844178500283,0.4570886938700765,0.1671844178500283
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P75,GLCM_homogeneity,-0.20389721231033858,0.3627427410887331,0.20389721231033858
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P75,GLCM_ASM,-0.31742446902606725,0.15001329118599943,0.31742446902606725
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P75,GLCM_energy,-0.3264614645855282,0.13811763452650216,0.3264614645855282
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P75,GLCM_correlation,0.3343688357000566,0.1282725845566932,0.3343688357000566
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P75,GLCM_entropy,0.3756001279400974,0.08495923161298251,0.3756001279400974
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P75,LowSignalRatio,-0.41852585684753707,0.052558525506535975,0.41852585684753707
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P75,HighSignalRatio,0.9387179137390103,1.0454888643687953e-10,0.9387179137390103
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P75,LowObj_Count,-0.5563400391293172,0.007169180506365036,0.5563400391293172
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P75,LowObj_Density_per_10kpx,-0.37955381349736156,0.08146899909513428,0.37955381349736156
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P75,LowObj_MeanArea_px,-0.1942954045284113,0.3862542376921301,0.1942954045284113
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P75,LowObj_MedianArea_px,-0.19655465341827652,0.3806464463461485,0.19655465341827652
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P75,LowObj_MeanCircularity,0.1671844178500283,0.4570886938700765,0.1671844178500283
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P75,LowObj_MeanSolidity,0.4422479701911222,0.039312789127338675,0.4422479701911222
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P75,LowObj_MeanEccentricity,-0.10674951004613294,0.6363360928914463,0.10674951004613294
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P75,LowObj_MeanAspectRatio,-0.15984185895796627,0.47736270597059266,0.15984185895796627
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P75,LowObj_TotalAreaRatio_filtered,-0.3756001279400974,0.08495923161298251,0.3756001279400974
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P90,IQR,0.259175607001694,0.2441331865660933,0.259175607001694
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P90,Skewness,-0.4116318464144552,0.05698895503124293,0.4116318464144552
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P90,Kurtosis,-0.018633540372670808,0.9344048422352652,0.018633540372670808
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P90,GrayEntropy,0.5177865612648223,0.013577261476764104,0.5177865612648223
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P90,GLCM_contrast,0.22868435911914178,0.3059959393602157,0.22868435911914178
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P90,GLCM_dissimilarity,0.20722755505364204,0.35478551222580335,0.20722755505364204
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P90,GLCM_homogeneity,-0.20722755505364204,0.35478551222580335,0.20722755505364204
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P90,GLCM_ASM,-0.3822699040090345,0.07913423131078054,0.3822699040090345
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P90,GLCM_energy,-0.3867871259175608,0.07536283227083158,0.3867871259175608
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P90,GLCM_correlation,0.4522868435911915,0.03456587423827621,0.4522868435911915
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P90,GLCM_entropy,0.43083003952569177,0.04531612548785277,0.43083003952569177
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P90,LowSignalRatio,-0.3551665725578769,0.10479718977207556,0.3551665725578769
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P90,HighSignalRatio,0.9695087521174479,1.1054140091339587e-13,0.9695087521174479
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P90,LowObj_Count,-0.47374364765669114,0.02593344880178151,0.47374364765669114
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P90,LowObj_Density_per_10kpx,-0.38565782044042923,0.07629273219603601,0.38565782044042923
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P90,LowObj_MeanArea_px,-0.06041784302653869,0.7894023352862748,0.06041784302653869
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P90,LowObj_MedianArea_px,-0.10220214568040656,0.6508533489140009,0.10220214568040656
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P90,LowObj_MeanCircularity,0.07509881422924902,0.7397738044450592,0.07509881422924902
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P90,LowObj_MeanSolidity,0.3901750423489555,0.07262429782338549,0.3901750423489555
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P90,LowObj_MeanEccentricity,-0.09203839638622249,0.6837393497090004,0.09203839638622249
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P90,LowObj_MeanAspectRatio,-0.13156408808582723,0.5594788375488213,0.13156408808582723
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,P90,LowObj_TotalAreaRatio_filtered,-0.3088650479954828,0.16192826188382298,0.3088650479954828
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,IQR,Skewness,0.5663466967814795,0.005999065345137043,0.5663466967814795
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,IQR,Kurtosis,-0.9085262563523435,5.052644901256568e-09,0.9085262563523435
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,IQR,GrayEntropy,0.7018633540372672,0.0002720361212064093,0.7018633540372672
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,IQR,GLCM_contrast,0.7221908526256353,0.00014756306307060464,0.7221908526256353
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,IQR,GLCM_dissimilarity,0.68944099378882,0.0003860500017516573,0.68944099378882
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,IQR,GLCM_homogeneity,-0.5426312817617166,0.009072936084502378,0.5426312817617166
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,IQR,GLCM_ASM,-0.3608130999435348,0.09900594418562246,0.3608130999435348
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,IQR,GLCM_energy,-0.3811405985319029,0.08009881431156599,0.3811405985319029
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,IQR,GLCM_correlation,0.47374364765669114,0.02593344880178151,0.47374364765669114
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,IQR,GLCM_entropy,0.7120271033314512,0.0002016308661158572,0.7120271033314512
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,IQR,LowSignalRatio,0.7526821005081875,5.3077425273494344e-05,0.7526821005081875
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,IQR,HighSignalRatio,0.34161490683229817,0.11970214821095865,0.34161490683229817
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,IQR,LowObj_Count,0.4285714285714286,0.04658379774023283,0.4285714285714286
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,IQR,LowObj_Density_per_10kpx,0.5324675324675326,0.010737853343430661,0.5324675324675326
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,IQR,LowObj_MeanArea_px,0.5629587803500848,0.006376012934248835,0.5629587803500848
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,IQR,LowObj_MedianArea_px,0.6612083568605309,0.0008063963798385227,0.6612083568605309
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,IQR,LowObj_MeanCircularity,-0.4669678147939018,0.028449501046477796,0.4669678147939018
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,IQR,LowObj_MeanSolidity,0.011857707509881424,0.9582317578505689,0.011857707509881424
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,IQR,LowObj_MeanEccentricity,-0.3201581027667985,0.14634150378328975,0.3201581027667985
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,IQR,LowObj_MeanAspectRatio,-0.17447769621682668,0.4374017860525457,0.17447769621682668
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,IQR,LowObj_TotalAreaRatio_filtered,0.7831733483907399,1.6348574549611894e-05,0.7831733483907399
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Skewness,Kurtosis,-0.7447769621682666,7.012307345222712e-05,0.7447769621682666
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Skewness,GrayEntropy,0.35177865612648224,0.10838884297068942,0.35177865612648224
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Skewness,GLCM_contrast,0.41276115189158674,0.05624424552757312,0.41276115189158674
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Skewness,GLCM_dissimilarity,0.3969508752117449,0.06737336646852336,0.3969508752117449
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Skewness,GLCM_homogeneity,-0.25578769057029926,0.25057252861489687,0.25578769057029926
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Skewness,GLCM_ASM,-0.16544325239977417,0.4618555310376701,0.16544325239977417
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Skewness,GLCM_energy,-0.16657255787690575,0.45876088704673346,0.16657255787690575
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Skewness,GLCM_correlation,0.16657255787690575,0.45876088704673346,0.16657255787690575
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Skewness,GLCM_entropy,0.347261434217956,0.11331636602987334,0.347261434217956
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Skewness,LowSignalRatio,0.8769057029926597,8.591940385505722e-08,0.8769057029926597
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Skewness,HighSignalRatio,-0.365330321852061,0.09454533485004026,0.365330321852061
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Skewness,LowObj_Count,0.5290796160361377,0.011345469832825004,0.5290796160361377
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Skewness,LowObj_Density_per_10kpx,0.5290796160361377,0.011345469832825004,0.5290796160361377
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Skewness,LowObj_MeanArea_px,0.7504234895539245,5.753256844184797e-05,0.7504234895539245
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Skewness,LowObj_MedianArea_px,0.7018633540372672,0.0002720361212064093,0.7018633540372672
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Skewness,LowObj_MeanCircularity,-0.7221908526256353,0.00014756306307060464,0.7221908526256353
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Skewness,LowObj_MeanSolidity,-0.6239412761151892,0.0019145128548775224,0.6239412761151892
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Skewness,LowObj_MeanEccentricity,0.028797289666854884,0.8987720143803856,0.028797289666854884
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Skewness,LowObj_MeanAspectRatio,0.20271033314511577,0.3656032765874888,0.20271033314511577
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Skewness,LowObj_TotalAreaRatio_filtered,0.8554488989271599,3.904161049138629e-07,0.8554488989271599
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Kurtosis,GrayEntropy,-0.593450028232637,0.003597702831448959,0.593450028232637
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Kurtosis,GLCM_contrast,-0.6566911349520046,0.0009009976597537534,0.6566911349520046
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Kurtosis,GLCM_dissimilarity,-0.6250705815923208,0.0018679793444118062,0.6250705815923208
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Kurtosis,GLCM_homogeneity,0.46583850931677023,0.028887065083325676,0.46583850931677023
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Kurtosis,GLCM_ASM,0.24449463579898364,0.27282048885058074,0.24449463579898364
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Kurtosis,GLCM_energy,0.2648221343873518,0.23364124157867938,0.2648221343873518
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Kurtosis,GLCM_correlation,-0.37662337662337664,0.08404542340222546,0.37662337662337664
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Kurtosis,GLCM_entropy,-0.6081309994353473,0.002676227522249013,0.6081309994353473
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Kurtosis,LowSignalRatio,-0.9040090344438172,8.026046409607051e-09,0.9040090344438172
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Kurtosis,HighSignalRatio,-0.09881422924901187,0.6617494869264957,0.09881422924901187
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Kurtosis,LowObj_Count,-0.5415019762845851,0.009246713079824779,0.5415019762845851
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Kurtosis,LowObj_Density_per_10kpx,-0.6216826651609261,0.0020105258035034196,0.6216826651609261
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Kurtosis,LowObj_MeanArea_px,-0.691699604743083,0.00036270089311885316,0.691699604743083
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Kurtosis,LowObj_MedianArea_px,-0.7560700169395823,4.6958481888879765e-05,0.7560700169395823
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Kurtosis,LowObj_MeanCircularity,0.6307171089779786,0.001649400641367348,0.6307171089779786
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Kurtosis,LowObj_MeanSolidity,0.22303783173348396,0.31841675008781406,0.22303783173348396
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Kurtosis,LowObj_MeanEccentricity,0.17447769621682668,0.4374017860525457,0.17447769621682668
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Kurtosis,LowObj_MeanAspectRatio,0.019762845849802372,0.9304384215377666,0.019762845849802372
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,Kurtosis,LowObj_TotalAreaRatio_filtered,-0.9186900056465275,1.6245564778111284e-09,0.9186900056465275
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GrayEntropy,GLCM_contrast,0.6600790513833994,0.0008292123968462258,0.6600790513833994
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GrayEntropy,GLCM_dissimilarity,0.6645962732919255,0.0007411373110910408,0.6645962732919255
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GrayEntropy,GLCM_homogeneity,-0.6736307171089779,0.0005887354485823171,0.6736307171089779
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GrayEntropy,GLCM_ASM,-0.8260869565217391,2.1813503909613966e-06,0.8260869565217391
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GrayEntropy,GLCM_energy,-0.8362507058159233,1.2492075438380722e-06,0.8362507058159233
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GrayEntropy,GLCM_correlation,0.49068322981366463,0.020413268169169385,0.49068322981366463
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GrayEntropy,GLCM_entropy,0.9424054206662904,5.708479925878809e-11,0.9424054206662904
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GrayEntropy,LowSignalRatio,0.347261434217956,0.11331636602987334,0.347261434217956
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GrayEntropy,HighSignalRatio,0.497459062676454,0.018489200720397368,0.497459062676454
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GrayEntropy,LowObj_Count,0.11801242236024848,0.6009390114559511,0.11801242236024848
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GrayEntropy,LowObj_Density_per_10kpx,0.16770186335403728,0.45567700180801307,0.16770186335403728
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GrayEntropy,LowObj_MeanArea_px,0.479390175042349,0.023975106739672795,0.479390175042349
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GrayEntropy,LowObj_MedianArea_px,0.5076228119706382,0.015879841845970265,0.5076228119706382
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GrayEntropy,LowObj_MeanCircularity,-0.5968379446640317,0.0033644050001754916,0.5968379446640317
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GrayEntropy,LowObj_MeanSolidity,-0.25014116318464147,0.2615456789659442,0.25014116318464147
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GrayEntropy,LowObj_MeanEccentricity,-0.04121964991530209,0.8554817672242458,0.04121964991530209
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GrayEntropy,LowObj_MeanAspectRatio,0.047995482778091486,0.8320291403130908,0.047995482778091486
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GrayEntropy,LowObj_TotalAreaRatio_filtered,0.3800112930547713,0.0810721804109625,0.3800112930547713
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_contrast,GLCM_dissimilarity,0.9887069452286844,5.81166845241351e-18,0.9887069452286844
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_contrast,GLCM_homogeneity,-0.9198193111236591,1.4192881591071285e-09,0.9198193111236591
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_contrast,GLCM_ASM,-0.5765104460756635,0.0049774655284407525,0.5765104460756635
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_contrast,GLCM_energy,-0.5900621118012424,0.0038444041264623385,0.5900621118012424
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_contrast,GLCM_correlation,-0.03557312252964427,0.875116871458223,0.03557312252964427
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_contrast,GLCM_entropy,0.837380011293055,1.1714766724442694e-06,0.837380011293055
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_contrast,LowSignalRatio,0.5223037831733485,0.012645173917013017,0.5223037831733485
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_contrast,HighSignalRatio,0.24449463579898364,0.27282048885058074,0.24449463579898364
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_contrast,LowObj_Count,0.145115753811406,0.5193505321771542,0.145115753811406
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_contrast,LowObj_Density_per_10kpx,0.4195369847543761,0.051931713056619346,0.4195369847543761
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_contrast,LowObj_MeanArea_px,0.2614342179559571,0.23990040725366876,0.2614342179559571
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_contrast,LowObj_MedianArea_px,0.4285714285714286,0.04658379774023283,0.4285714285714286
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_contrast,LowObj_MeanCircularity,-0.40824392998306047,0.05926851355254248,0.40824392998306047
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_contrast,LowObj_MeanSolidity,-0.17673630717108982,0.43139783214875366,0.17673630717108982
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_contrast,LowObj_MeanEccentricity,-0.21174477696216829,0.34415653121964956,0.21174477696216829
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_contrast,LowObj_MeanAspectRatio,-0.17786561264822137,0.42841247523808007,0.17786561264822137
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_contrast,LowObj_TotalAreaRatio_filtered,0.5527950310559007,0.007626484615782747,0.5527950310559007
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_dissimilarity,GLCM_homogeneity,-0.953698475437606,6.7479541241535245e-12,0.953698475437606
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_dissimilarity,GLCM_ASM,-0.5979672501411633,0.003289516807151054,0.5979672501411633
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_dissimilarity,GLCM_energy,-0.6092603049124788,0.002614462489522857,0.6092603049124788
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_dissimilarity,GLCM_correlation,-0.08977978543195936,0.691125727099112,0.08977978543195936
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_dissimilarity,GLCM_entropy,0.8418972332015812,9.015603903500122e-07,0.8418972332015812
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_dissimilarity,LowSignalRatio,0.4952004517221909,0.019113570454148965,0.4952004517221909
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_dissimilarity,HighSignalRatio,0.20948616600790515,0.3494473524394893,0.20948616600790515
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_dissimilarity,LowObj_Count,0.1259175607001694,0.5765977724368206,0.1259175607001694
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_dissimilarity,LowObj_Density_per_10kpx,0.4240542066629024,0.04920155991351045,0.4240542066629024
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_dissimilarity,LowObj_MeanArea_px,0.21174477696216829,0.34415653121964956,0.21174477696216829
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_dissimilarity,LowObj_MedianArea_px,0.3777526821005082,0.08304544048187623,0.3777526821005082
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_dissimilarity,LowObj_MeanCircularity,-0.3890457368718239,0.07352866053644125,0.3890457368718239
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_dissimilarity,LowObj_MeanSolidity,-0.17560700169395824,0.4343942806229535,0.17560700169395824
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_dissimilarity,LowObj_MeanEccentricity,-0.21061547148503673,0.3467960161098384,0.21061547148503673
adenoma_vs_non_neoplastic,Tubular adenoma vs non-neoplastic,GLCM_dissimilarity,LowObj_MeanAspectRatio,-0.19141727837380013,0.39346511711766724,0.19141727837380013
